30.05.2018;5.986
31.05.2018;4.375
01.06.2018;3.069
02.06.2018;3.069
03.06.2018;3.069
04.06.2018;2.307
05.06.2018;2.037
06.06.2018;1.003
07.06.2018;1.385
08.06.2018;827
09.06.2018;827
10.06.2018;827
11.06.2018;459
12.06.2018;3.985
13.06.2018;9.397
14.06.2018;9.508
15.06.2018;8.112
16.06.2018;8.112
17.06.2018;8.112
18.06.2018;6.809
19.06.2018;4.855
20.06.2018;5.044
21.06.2018;5.611
22.06.2018;10.150
23.06.2018;10.150
24.06.2018;10.150
25.06.2018;10.601
26.06.2018;9.357
27.06.2018;7.948
28.06.2018;6.828
29.06.2018;4.217
30.06.2018;4.217
01.07.2018;4.217
02.07.2018;1.990
03.07.2018;2.919
04.07.2018;5.436
05.07.2018;7.128
06.07.2018;8.679
07.07.2018;8.679
08.07.2018;8.679
09.07.2018;14.256
10.07.2018;14.972
11.07.2018;14.835
12.07.2018;14.977
13.07.2018;14.868
14.07.2018;14.868
15.07.2018;14.868
16.07.2018;14.868
17.07.2018;14.350
18.07.2018;14.790
19.07.2018;14.203
20.07.2018;12.285
21.07.2018;12.285
22.07.2018;12.285
23.07.2018;12.638
24.07.2018;17.424
25.07.2018;18.075
